CustomerID,Recency,Frequency,Monetary,AveragePurchase,Cluster,PCA1,PCA2
12417.0,182,4,1572.48,393.12,0,-0.06342596466007644,0.5596428889501036
12420.0,154,1,600.39,600.39,0,0.23716795031695082,-1.194901290278416
12422.0,216,1,147.7,147.7,0,-1.62011661085937,-1.0614145242666075
12423.0,90,3,548.92,182.97333333333333,0,-1.2956218536454889,-0.3831920811888081
12427.0,62,2,586.08,293.04,0,-0.8835727556145684,-0.6296128389047806
12428.0,33,6,6580.52,1096.7533333333333,0,4.767878194099687,5.319131289404165
12429.0,455,1,1281.5,1281.5,0,3.0261621840707367,-1.452103547666235
12431.0,3,7,3055.05,436.4357142857143,0,0.7829732013637984,2.5479487548601942
12433.0,90,5,9033.92,1806.784,2,8.453378071529778,6.849438822151705
12436.0,336,1,509.01,509.01,0,-0.14008442391771625,-1.1921823351907812
12437.0,10,7,2040.81,291.5442857142857,0,-0.20103832477027161,1.6459738301239994
12441.0,486,1,173.55,173.55,0,-1.5178380611960374,-1.108137770540877
12442.0,182,1,172.06,172.06,0,-1.5197495195502817,-1.06421450450769
12444.0,1,2,1636.08,818.04,0,1.5055922210532005,-0.21436721784958834
12447.0,68,1,476.49,476.49,0,-0.26974347973202195,-1.143647580939657
12449.0,93,3,2724.58,908.1933333333333,0,2.3286159278182135,0.9675529582110841
12450.0,187,1,96.0,96.0,0,-1.831731655025365,-1.0410120066774586
12451.0,215,2,4927.87,2463.935,0,8.990118290616882,1.029517703405281
12455.0,187,3,477.46000000000004,159.15333333333334,0,-1.4160018161084316,-0.4414371550619892
12457.0,245,1,196.35,196.35,0,-1.4210092564095969,-1.0808579634679698
12461.0,126,2,826.88,413.44,0,-0.33673477826364484,-0.5455312213119344
12462.0,100,1,762.11,762.11,0,0.9011084163646996,-1.2380355236916454
12463.0,7,1,350.57,350.57,0,-0.7852839917949678,-1.0953322586896745
12464.0,284,1,213.89999999999998,213.89999999999998,0,-1.3495774484978038,-1.0919513796285076
12468.0,219,1,508.95000000000005,508.95000000000005,0,-0.13871446989043723,-1.1754391137300466
12471.0,152,12,10309.97,859.1641666666666,2,5.612490155941773,10.514689229808418
12472.0,153,2,1899.38,949.69,0,2.102393078260226,-0.13415332854636552
12473.0,61,3,1726.51,575.5033333333333,0,0.6664431848388435,0.3522848382917446
12474.0,4,3,1179.64,393.21333333333337,0,-0.24376186111145637,0.020803957522503524
12476.0,220,1,311.2,311.2,0,-0.9496776725328986,-1.1133991876886777
12477.0,39,2,3415.19,1707.595,0,5.551818165818482,0.4690148688130006
12478.0,182,1,680.99,680.99,0,0.5673122926716168,-1.2242485254572237
12480.0,30,2,1952.93,976.465,0,2.2258964019506005,-0.09583848462420153
12481.0,163,3,2070.23,690.0766666666667,0,1.2376133700023446,0.5511688139590941
12483.0,36,4,1185.46,296.365,0,-0.588317117438193,0.2949005376557444
12484.0,153,3,2017.24,672.4133333333333,0,1.1494791702507554,0.5196892880665583
12489.0,163,1,334.93,334.93,0,-0.8515764602266426,-1.1127133696244245
12490.0,97,4,2463.06,615.765,0,1.1502266554506144,1.2290210775311414
12491.0,334,1,460.40000000000003,460.40000000000003,0,-0.3394006677709216,-1.1766109404539224
12492.0,154,1,136.82,136.82,0,-1.6638778600925463,-1.0491308088928122
12494.0,338,2,210.82,105.41,0,-1.7409485697977651,-0.8143537133927259
12500.0,71,3,745.03,248.34333333333333,0,-0.968673547157935,-0.25868382728996553
12501.0,163,1,2169.39,2169.39,0,6.671327302665274,-1.68956285790588
12502.0,189,4,3021.07,755.2675,0,1.908657696827084,1.627669137141896
12504.0,91,1,449.4,449.4,0,-0.38115404628121274,-1.1384167717337024
12507.0,157,1,46.75,46.75,0,-2.033285726574515,-1.021236953118314
12508.0,61,1,275.19,275.19,0,-1.0951543168267834,-1.0793478049490577
12512.0,245,2,138.03,69.015,0,-1.9052316615903937,-0.8292419327807923
12516.0,5,1,583.2,583.2,0,0.16873178264370736,-1.1681973248646245
12517.0,30,4,2085.64,521.41,0,0.6373142560545269,0.9600707976321269
12518.0,1,3,1207.16,402.3866666666667,0,-0.19787678951091603,0.038323832999048846
12519.0,154,1,340.84,340.84,0,-0.8272159401241584,-1.1132852917374547
12520.0,38,1,987.42,987.42,0,1.8259344569919953,-1.3000222097641596
12523.0,10,3,398.7,132.9,0,-1.5447578410754592,-0.4650493909164062
12524.0,71,4,2962.6,740.65,0,1.8306836355974612,1.601386889298123
12526.0,90,2,797.38,398.69,0,-0.40333803304719384,-0.5518067133037192
12528.0,130,2,552.64,276.32,0,-0.9605743566549741,-0.6522798643889127
12530.0,31,3,1244.68,414.8933333333334,0,-0.13578921694695645,0.05733699200376274
12532.0,91,1,349.83000000000004,349.83000000000004,0,-0.7894788544924289,-1.1071067930216103
12534.0,337,1,1089.18,1089.18,0,2.2391104009950054,-1.3747608548630885
12535.0,93,2,716.35,358.175,0,-0.5876897239485108,-0.5836077417015195
12536.0,31,1,4279.71,4279.71,0,15.32732352668265,-2.3342885533756297
12538.0,61,1,363.95,363.95,0,-0.7311600416753565,-1.107258558293291
12539.0,71,1,1715.85,1715.85,0,4.812684043765295,-1.5337955550257258
12540.0,40,8,5047.38,630.9225,0,2.393033019108711,4.57540466449582
12541.0,61,2,757.44,378.72,0,-0.4937847208697958,-0.5631248384889966
12544.0,275,1,372.7,372.7,0,-0.6982330986532999,-1.140599857383717
12547.0,252,1,159.4,159.4,0,-1.5726335258361002,-1.0702395670355909
12552.0,334,1,120.0,120.0,0,-1.7353408577387643,-1.0695715033383637
12553.0,1,4,1356.57,339.1425,0,-0.35487628352514533,0.42617888248306246
12556.0,34,1,312.9,312.9,0,-0.9401371366733922,-1.0873463208579746
12557.0,40,3,8183.46,2727.82,2,11.422912830542336,4.365316757461545
12558.0,302,1,269.96,269.96,0,-1.1199306270840377,-1.1121525324394748
12559.0,312,1,75.60000000000001,75.60000000000001,0,-1.9171161483991916,-1.0524650872379977
12560.0,243,1,697.7,697.7,0,0.6349954952563366,-1.2382225523858483
12561.0,70,1,238.85,238.85,0,-1.2443046723602942,-1.069207110593294
12562.0,217,2,1304.3700000000001,652.1850000000001,0,0.7481036449475889,-0.37367034699412377
12567.0,127,6,4643.61,773.935,0,2.719136694286309,3.6498029172170896
12569.0,1,18,2534.95,140.83055555555555,0,-0.4526221186629038,3.8975201151853676
12571.0,64,1,248.35,248.35,0,-1.2052634224049135,-1.0713367447351259
12572.0,333,1,487.68,487.68,0,-0.22751479821840814,-1.1850462459162983
12576.0,131,4,1076.6299999999999,269.15749999999997,0,-0.7377956747655492,0.20100684058265395
12577.0,244,2,461.91,230.955,0,-1.1685227325342271,-0.7037031146326133
12580.0,160,1,415.7,415.7,0,-0.5203067951744651,-1.1376828224460005
12583.0,1,9,5093.2699999999995,565.9188888888889,0,2.1837372834379103,4.8585921556666
12584.0,158,4,835.94,208.985,0,-1.065855582922805,0.01952356575533587
12587.0,302,1,144.0,144.0,0,-1.6364777079546295,-1.072544167283553
12589.0,30,1,515.1800000000001,515.1800000000001,0,-0.11055550306555795,-1.1503818845455667
12590.0,6,2,9864.26,4932.13,2,20.22128217059927,2.9706035988654422
12592.0,67,2,437.6,218.8,0,-1.2213733551275294,-0.6878142151234202
12593.0,220,2,321.8,160.9,0,-1.4868844415575462,-0.7545185444088618
12594.0,64,3,850.83,283.61,0,-0.7923320723366244,-0.1919770964816352
12596.0,37,1,269.95,269.95,0,-1.1163114492444186,-1.0742694400449484
12597.0,96,1,912.66,912.66,0,1.518551430621662,-1.284804489018521
12598.0,30,4,1200.32,300.08,0,-0.5680031240339757,0.3067245427477171
12599.0,34,4,636.3,159.075,0,-1.3359424239095632,-0.11008130889184098
12600.0,30,3,884.02,294.67333333333335,0,-0.7365735731087921,-0.16650467985282513
12601.0,40,3,325.46,108.48666666666666,0,-1.6671775748620452,-0.5148227232431832
12602.0,1,1,153.12,153.12,0,-1.5949202456992961,-1.0323860658307282
12607.0,62,1,1579.51,1579.51,0,4.253694117266941,-1.489636690036264
12609.0,188,1,512.8,512.8,0,-0.12249790189597631,-1.172218514476767
12610.0,217,1,946.75,946.75,0,1.656679238671922,-1.3128202824696238
12614.0,161,1,315.6,315.6,0,-0.9308188828041181,-1.106349127410314
12615.0,152,2,1079.8,539.9,0,0.23819612081425023,-0.4513252896027781
12616.0,216,1,457.7,457.7,0,-0.34884322986632876,-1.1588946226973453
12617.0,61,1,355.53,355.53,0,-0.7656894670558773,-1.10461087303914
12619.0,183,2,871.84,435.92,0,-0.235256371273579,-0.536271923855247
12621.0,6,5,3424.84,684.9680000000001,0,1.8424461843111957,2.328527058677617
12623.0,130,1,305.1,305.1,0,-0.9734499697040121,-1.0986161429554824
12625.0,6,1,967.2,967.2,0,1.7434566103002844,-1.2890898093460998
12626.0,184,2,2440.39,1220.195,0,3.3325423578246705,0.07087703010066593
12627.0,184,3,2441.14,813.7133333333333,0,1.8551962408990497,0.7785172911655452
12628.0,183,3,786.46,262.15333333333336,0,-0.9012051662174019,-0.24896374068360272
12633.0,1,2,434.43,217.215,0,-1.2276722206546857,-0.6796072855661656
12635.0,32,2,1689.18,844.59,0,1.6259449261128436,-0.19823985212029094
12637.0,93,4,3630.15,907.5375,0,2.7392145619429886,2.0908790300304356
12638.0,183,1,671.69,671.69,0,0.5291602792166996,-1.2214670657038307
12643.0,40,5,3094.14,618.828,0,1.4521410130140981,2.056415263989919
12644.0,306,1,477.91,477.91,0,-0.26720748945066075,-1.178114584168791
12645.0,183,2,893.9200000000001,446.96000000000004,0,-0.1850333621836524,-0.5277232610206595
12646.0,213,1,615.28,615.28,0,0.2974151719409308,-1.2080171282946148
12647.0,32,7,2260.07,322.8671428571429,0,0.011362070268133184,1.8376031272143996
12648.0,126,1,318.05,318.05,0,-0.9202883013329928,-1.1021165226563274
12649.0,36,1,375.0,375.0,0,-0.6854999963376185,-1.1071596721362227
12650.0,182,1,314.44,314.44,0,-0.9358659583058003,-1.1089861703611368
12651.0,101,1,114.0,114.0,0,-1.7567279471294586,-1.034379026265544
12652.0,10,1,919.98,919.98,0,1.5497577201014214,-1.274813161989702
12654.0,303,1,171.23000000000002,171.23000000000002,0,-1.5248245065460764,-1.081249636548466
12659.0,61,1,91.68,91.68,0,-1.847707149555922,-1.0216427311973653
12662.0,90,5,1618.21,323.642,0,-0.2884044466523139,0.856510801887496
12664.0,1,4,2294.8,573.7,0,0.922475324391129,1.1185715277640904
12667.0,1,1,620.13,620.13,0,0.3202325983573495,-1.1792382618569826
12669.0,4,2,1607.73,803.865,0,1.4410660790131755,-0.2257722517670414
12670.0,61,2,1273.54,636.77,0,0.6801326247511752,-0.3633075880845316
12673.0,243,1,389.62,389.62,0,-0.6284041925382963,-1.1413462016615203
12674.0,93,2,993.8000000000001,496.90000000000003,0,0.04339604923989937,-0.4761880631029557
12676.0,125,3,800.15,266.71666666666664,0,-0.8775988590820671,-0.23217098503572198
12678.0,219,2,2073.52,1036.76,0,2.4975790753138645,-0.07616619629069354
12679.0,1,2,906.38,453.19,0,-0.15417814728553758,-0.496883489153867
12680.0,32,2,361.83,180.915,0,-1.3932358309303574,-0.7121468998326853
12681.0,34,7,5368.29,766.8985714285715,0,3.02662056200042,4.598425467844497
12682.0,3,16,7288.08,455.505,2,2.813521759326999,8.357953152474664
12683.0,6,10,4300.7,430.07,0,1.3391811585948414,4.321998394923439
12684.0,67,3,916.26,305.42,0,-0.6833782659551926,-0.151771219256284
12685.0,30,3,2019.54,673.18,0,1.1550094578335315,0.5386996957045475
12686.0,639,1,89.14,89.14,0,-1.8661067400390812,-1.1034651926219368
12689.0,247,1,511.03,511.03,0,-0.1305713722956865,-1.1800955833321396
12691.0,1,2,479.5,239.75,0,-1.1251563230241157,-0.6621576372892246
12693.0,6,2,454.01,227.005,0,-1.1832047536978532,-0.6727412579813284
12694.0,95,1,439.5,439.5,0,-0.42180802493601,-1.1358754704206437
12695.0,245,2,248.2,124.1,0,-1.6546397724854482,-0.7865876671790485
12697.0,30,1,223.68,223.68,0,-1.305962569386434,-1.058719146827631
12700.0,128,4,4939.99,1234.9975,0,4.522010539625824,3.0525084882247
12701.0,37,1,337.08,337.08,0,-0.8410192490313126,-1.0953785981341595
12704.0,244,3,1120.85,373.6166666666666,0,-0.345010879864211,-0.05001340553764255
12705.0,129,2,2319.67,1159.835,0,3.0587131760301496,0.03200002122914403
12708.0,61,4,792.87,198.2175,0,-1.1231533933622166,0.0016043644751443376
12709.0,1,6,4051.34,675.2233333333334,0,2.094808082155051,3.161473773507863
12710.0,246,2,430.06,215.03,0,-1.2409961373595766,-0.7163202923034836
12712.0,10,8,2680.03,335.00375,0,0.2512891822169476,2.4173970783399663
12713.0,90,1,848.55,848.55,0,1.2557267658193079,-1.2637873165620086
12716.0,182,1,375.59000000000003,375.59000000000003,0,-0.6850970317002374,-1.128214905906426
12717.0,34,2,1030.98,515.49,0,0.12878031913733867,-0.4533595192134375
12719.0,215,2,644.95,322.475,0,-0.7517807171470554,-0.6286905858841808
12720.0,4,13,3029.32,233.0246153846154,0,0.0705918378571192,3.6238215724274414
12721.0,95,4,2026.6299999999999,506.65749999999997,0,0.5560774121624743,0.9072314364156254
12722.0,4,1,302.92,302.92,0,-0.9806495770238429,-1.0799197946064916
12723.0,182,3,376.69,125.56333333333333,0,-1.5837984228385669,-0.503304731692317
12724.0,40,2,363.14,181.57,0,-1.390366610559453,-0.7127832557408157
12725.0,639,1,427.8,427.8,0,-0.477302084532296,-1.2099574833785613
12726.0,30,3,1363.9,454.6333333333334,0,0.06282482136123269,0.13152043264406788
12727.0,216,4,1903.54,475.885,0,0.38682548988881904,0.7990976567698639
12728.0,40,1,252.54,252.54,0,-1.187749238749115,-1.0692236615348936
12731.0,36,3,2705.2,901.7333333333332,0,2.2971194321283814,0.9636649477239677
12735.0,193,1,319.77,319.77,0,-0.9141601901928532,-1.1122345743451052
12736.0,40,1,234.0,234.0,0,-1.2637795886962473,-1.0633937227448746
12738.0,666,1,155.35,155.35,0,-1.5949602758286114,-1.1281445213224466
12739.0,335,1,975.54,975.54,0,1.7731138088644534,-1.3387406510909041
12740.0,154,1,427.6,427.6,0,-0.47142342872107357,-1.1405671412208442
12744.0,221,3,8209.58,2736.5266666666666,2,11.46392432782875,4.355665626948963
12747.0,152,5,2226.18,445.236,0,0.42742601425604065,1.3389728829290761
12748.0,5,106,14154.13,133.52952830188678,2,5.3476629621927465,28.564081427285828
12749.0,67,4,3518.29,879.5725,0,2.5872820714056637,2.0120453882254563
12750.0,278,1,275.88,275.88,0,-1.0953219177859235,-1.1105834510788721
12753.0,100,4,12940.51,3235.1275,2,15.414691368573584,8.960714777908905
12754.0,161,2,61.62,30.81,0,-2.0778730875559637,-0.8468181880416682
12755.0,252,2,3811.95,1905.975,0,6.451343644979313,0.5921806242992961
12757.0,5,6,3439.82,573.3033333333334,0,1.448335371713496,2.6381049170174276
12758.0,130,1,1570.19,1570.19,0,4.214534680491106,-1.4964261356127149
12759.0,99,1,444.8,444.8,0,-0.4001285991034067,-1.1381138384499956
12762.0,302,1,1436.93,1436.93,0,3.665675493617412,-1.4791085016837269
12763.0,578,1,320.08,320.08,0,-0.9182065464853277,-1.1673651862622547
12766.0,101,3,2554.2000000000003,851.4000000000001,0,2.044681353827338,0.8605964621538592
12772.0,31,1,892.47,892.47,0,1.4366524072153306,-1.2691643965739123
12775.0,280,2,634.25,317.125,0,-0.7770166417721864,-0.6421245882525825
12778.0,96,2,255.93,127.965,0,-1.6349991783746103,-0.7622963241216993
12779.0,221,5,2298.15,459.63,0,0.5113126138813187,1.3872716005083747
12781.0,154,1,277.48,277.48,0,-1.0870478156716392,-1.0933616174259335
12782.0,213,1,252.25,252.25,0,-1.1913279748394037,-1.0938616439936124
12783.0,152,2,622.84,311.42,0,-0.8012018064381404,-0.6282454421794578
12785.0,425,1,311.95,311.95,0,-0.9494334762780776,-1.1429383825399675
12787.0,93,1,186.56,186.56,0,-1.4590574621385966,-1.0560521127407119
12789.0,215,1,91.85,91.85,0,-1.8491370515067,-1.0437094407530243
12791.0,698,1,192.60000000000002,192.60000000000002,0,-1.4426444108197662,-1.1444320381155888
12793.0,101,2,545.48,272.74,0,-0.9764598923957015,-0.6509066323405951
12794.0,305,1,317.0,317.0,0,-0.9270665797984068,-1.1273731808451006
12797.0,455,1,254.03,254.03,0,-1.1873709151838445,-1.129013622715815
12802.0,188,1,427.58,427.58,0,-0.47197505521283734,-1.1454209209662267
12808.0,127,3,483.65000000000003,161.21666666666667,0,-1.4048616082672751,-0.4290163198495228
12816.0,216,1,253.55,253.55,0,-1.186038264478359,-1.094699261101748
12817.0,283,1,166.04,166.04,0,-1.5458318429705067,-1.0767587670389944
12820.0,182,1,210.35000000000002,210.35000000000002,0,-1.3627267525882703,-1.0762548689235385
12821.0,97,1,92.72,92.72,0,-1.8439394653113161,-1.0271157163880529
12823.0,246,1,229.5,229.5,0,-1.2850788343059505,-1.0914249881609794
12824.0,31,1,397.12,397.12,0,-0.5947194291553244,-1.1134006328395056
12826.0,61,3,577.1,192.36666666666667,0,-1.2482782217373654,-0.3615457955230714
12827.0,153,2,212.4,106.2,0,-1.734799488520758,-0.7872974965125049
12828.0,152,5,907.51,181.502,0,-1.1270477115572906,0.2733035953649986
12829.0,163,1,207.25,207.25,0,-1.3751770579208087,-1.0725641471481773
12830.0,93,3,2258.56,752.8533333333334,0,1.5523059340886964,0.6781354727442964
12832.0,153,2,383.03,191.515,0,-1.3466857185472911,-0.7212350717178646
12834.0,311,1,312.38,312.38,0,-0.9460955262078327,-1.126778072123727
12836.0,31,3,2161.73,720.5766666666667,0,1.3918599821210107,0.6268625596775058
12838.0,183,2,683.13,341.565,0,-0.6644947791250293,-0.6093343406811076
12839.0,96,5,2203.66,440.73199999999997,0,0.4016524756697062,1.3287784010221166
12840.0,66,2,1296.7,648.35,0,0.7327431339426971,-0.35505550013068066
12841.0,5,13,2167.8,166.75384615384615,0,-0.557703768359166,2.778660312214973
12842.0,253,1,310.73,310.73,0,-0.9520608838429132,-1.117968520865841
12843.0,67,5,1282.36,256.472,0,-0.6839932522226493,0.58838485125302
12844.0,61,2,325.96000000000004,162.98000000000002,0,-1.4752260235021086,-0.7301799580482266
12849.0,122,1,346.39,346.39,0,-0.8040140609184803,-1.1104563175663629
12851.0,246,1,135.18,135.18,0,-1.671874012677769,-1.0617658820836016
12854.0,7,1,420.46999999999997,420.46999999999997,0,-0.4986323487904079,-1.1173124486261539
12855.0,667,1,38.1,38.1,0,-2.075802487600299,-1.0914179756800273
12856.0,30,3,870.96,290.32,0,-0.7583293100258934,-0.17461547415391998
12857.0,70,1,801.6,801.6,0,1.063466602329493,-1.2461649344381256
12865.0,125,1,981.38,981.38,0,1.7999634842860497,-1.3105589784634477
12866.0,342,1,559.12,559.12,0,0.06532789464624222,-1.208797180621389
12867.0,97,2,1124.54,562.27,0,0.34072106420175885,-0.42614153069301214
12868.0,10,4,1176.3400000000001,294.08500000000004,0,-0.6003744129835453,0.29188670589326293
12872.0,455,1,378.53000000000003,378.53000000000003,0,-0.6768111218495423,-1.1681628880533208
12873.0,311,1,374.0,374.0,0,-0.6933991851214094,-1.1461546000763143
12875.0,364,1,293.76000000000005,293.76000000000005,0,-1.0231859840365705,-1.1284989667543188
12877.0,156,4,376.56,94.14,0,-1.691250063947618,-0.31920265936324954
12879.0,93,1,140.5,140.5,0,-1.6479440812629176,-1.0415684568254868
12881.0,99,1,298.0,298.0,0,-1.0021380582317243,-1.0919522950640848
12882.0,183,1,471.84000000000003,471.84000000000003,0,-0.29040096333639476,-1.158623847409047
12883.0,32,1,291.63,291.63,0,-1.0273352700867597,-1.080372041898846
12884.0,2,1,309.05,309.05,0,-0.9554835470849223,-1.0815614985409185
12885.0,125,3,1175.22,391.74,0,-0.2527960837760068,0.0007628295516950434
12886.0,250,2,1378.4,689.2,0,0.9160359533234732,-0.34972544768526526
12888.0,97,1,81.36,81.36,0,-1.8905254834018999,-1.0235435424584618
12891.0,158,2,289.0,144.5,0,-1.5606347399376752,-0.7583551666256669
12893.0,91,1,188.14,188.14,0,-1.4525504447271544,-1.05626306039172
12897.0,39,1,128.8,128.8,0,-1.6951785498339214,-1.0301704364649789
12901.0,36,6,1621.92,270.32,0,-0.4737344559414527,1.0795252960223247
12910.0,7,2,1286.6200000000001,643.3100000000001,0,0.7106301479710277,-0.35052450178294686
12912.0,152,2,804.24,402.12,0,-0.3885906719765164,-0.5580132212467509
12913.0,39,4,1401.49,350.3725,0,-0.2942448843086287,0.4538969909409495
12915.0,667,1,199.65,199.65,0,-1.4133050208279576,-1.1422176850396586
12917.0,278,1,594.0,594.0,0,0.20925062402538708,-1.2106168991846342
12919.0,3,3,676.82,225.60666666666668,0,-1.0813605786925193,-0.291324890279234
12921.0,36,20,7377.78,368.889,2,2.565001923727052,9.118173768149797
12922.0,338,1,405.38,405.38,0,-0.5650864365883193,-1.1598815680402352
12923.0,184,1,176.97,176.97,0,-1.4996418135983534,-1.066044349885119
12924.0,2,2,508.23,254.115,0,-1.0598210838194595,-0.6511772524435682
12925.0,213,1,325.74,325.74,0,-0.8899541659065695,-1.1169707163603058
12928.0,7,2,980.26,490.13,0,0.013785896848298007,-0.46913719861284797
12929.0,343,1,117.85,117.85,0,-1.7442820619943653,-1.0701819204837193
12931.0,33,5,35265.76,7053.152,3,39.37676620458811,28.056572111074235
12933.0,342,1,110.75,110.75,0,-1.7733845112758542,-1.067806368578196
12935.0,151,2,343.78,171.89,0,-1.435935862014232,-0.7361455175768479
12939.0,38,4,6397.92,1599.48,0,6.508149894367647,4.141292936774682
12942.0,455,1,258.75,258.75,0,-1.168014752737757,-1.1304978358274056
12944.0,244,1,317.56,317.56,0,-0.9239275524161916,-1.1188297387548591
12947.0,66,4,950.12,237.53,0,-0.9091347134402734,0.11693661294297253
12948.0,31,2,660.6700000000001,330.33500000000004,0,-0.713482705660955,-0.5963027609135856
12949.0,91,5,3025.07,605.014,0,1.3700155465185102,1.9933069669579648
12950.0,152,2,1531.4,765.7,0,1.2654022306426376,-0.27648035590261044
12951.0,221,2,467.48,233.74,0,-1.1555355740437008,-0.6982588969497541
12952.0,243,1,297.73,297.73,0,-1.0052342279558786,-1.112451213775067
12955.0,121,5,2505.06,501.012,0,0.7566033302283293,1.5687780601853158
12956.0,192,1,108.07,108.07,0,-1.7823030709297494,-1.0455221574752946
12957.0,188,2,1000.2,500.1,0,0.056641300792048876,-0.4872897937728362
12962.0,302,1,95.85000000000001,95.85000000000001,0,-1.8339351701959679,-1.0574033068337465
12963.0,333,2,630.45,315.225,0,-0.7863921317552046,-0.6511718150908258
12965.0,32,1,771.91,771.91,0,0.9422362764401366,-1.231397015041797
12967.0,639,1,1368.4,1368.4,0,3.379987406313041,-1.505730969133245
12970.0,302,2,428.44,214.22,0,-1.2454544511074634,-0.7249523231524792
12971.0,10,35,3877.92,110.79771428571429,2,0.1590177419132377,7.719940430650699
12976.0,6,1,738.6,738.6,0,0.8059950138647707,-1.2172060980516912
12977.0,187,1,39.239999999999995,39.239999999999995,0,-2.064497710203317,-1.023163715106721
12980.0,10,5,4082.94,816.588,0,2.6181719572074185,2.8597918774042332
12981.0,61,1,185.04,185.04,0,-1.464848817783308,-1.0509999634215383
12982.0,37,1,390.54,390.54,0,-0.6217861040381254,-1.1121891983345056
12985.0,30,2,1239.38,619.69,0,0.6028607073800831,-0.3721019975598848
12989.0,2,7,2961.31,423.0442857142857,0,0.6920497822748286,2.4648201519009207
12990.0,122,3,409.5,136.5,0,-1.5283138262735791,-0.4743517874220293
12993.0,33,1,197.1,197.1,0,-1.4150054456772798,-1.0507898441156085
12994.0,33,2,621.82,310.91,0,-0.801878260107205,-0.6116301124903487
12997.0,2,1,307.92,307.92,0,-0.9601175436027356,-1.081206167859542
12999.0,129,1,320.28000000000003,320.28000000000003,0,-0.9111847708289689,-1.1032465800597553
13000.0,425,1,201.75,201.75,0,-1.401350658811733,-1.1082857798074923
13001.0,127,5,3717.6800000000003,743.5360000000001,0,2.185980390733782,2.547886496740643
13003.0,34,2,89.05000000000001,44.525000000000006,0,-2.0137268797790755,-0.8180443916673762
13004.0,71,7,2364.39,337.77,0,0.11202429684852278,1.9246983626513066
13005.0,160,1,321.65,321.65,0,-0.9059947354402572,-1.1081086183898363
13011.0,666,1,50.550000000000004,50.550000000000004,0,-2.0247326962417427,-1.0951899590142486
13012.0,67,2,330.12,165.06,0,-1.465846589592443,-0.7294269996098994
13013.0,36,10,4000.44,400.044,0,1.094486808027827,4.032924476696242
13014.0,153,4,1434.08,358.52,0,-0.2514498561386377,0.461652153456502
