CustomerID,Recency,Frequency,Monetary,AveragePurchase,Cluster,PCA1,PCA2
12476.0,220.0,11,6816.42,619.6745454545454,0,2.1080564275403417,1.5926958399507272
12477.0,39.0,6,13219.74,2203.29,0,9.292813823818221,0.09755864798860192
12478.0,182.0,1,680.99,680.99,0,0.15022173936858607,-1.7805713870478668
12480.0,30.0,4,3281.63,820.4075,0,1.5104960003407313,-0.8166562092630687
12481.0,163.0,10,5596.32,559.632,0,1.5031752902764288,1.1700115153152129
12483.0,36.0,8,2484.98,310.6225,0,-0.3465354075941509,0.3591201781090514
12484.0,153.0,6,4541.72,756.9533333333334,0,1.7366947391998302,-0.017880939539337892
12489.0,163.0,1,334.93,334.93,0,-1.1075308883973114,-1.0893348678501382
12490.0,97.0,10,5417.93,541.793,0,1.3907917494869153,1.1464854533308584
12491.0,334.0,1,460.40000000000003,460.40000000000003,0,-0.6598017988677224,-1.357813094162394
12492.0,154.0,2,263.21000000000004,131.60500000000002,0,-1.782875304129186,-0.5592591539684032
12494.0,338.0,7,1246.1000000000001,178.01428571428573,0,-1.2164642992968762,0.06407093143848497
12500.0,71.0,11,4257.82,387.07454545454544,0,0.533112784647024,1.112553586118115
12501.0,163.0,1,2169.39,2169.39,0,5.564889250376423,-4.742611351179872
12502.0,189.0,5,3723.87,744.774,0,1.4134102008821463,-0.3998043068055649
12504.0,91.0,2,482.04999999999995,241.02499999999998,0,-1.3470590528439477,-0.7251700645072537
12507.0,157.0,3,1304.81,434.93666666666667,0,-0.42390282397035584,-0.7892078970599969
12508.0,61.0,2,398.27,199.135,0,-1.511171516156761,-0.655764079521003
12512.0,245.0,2,138.03,69.015,0,-2.034945886716308,-0.4703365046858138
12516.0,5.0,2,1312.06,656.03,0,0.2981655635757976,-1.3710755451250323
12517.0,30.0,5,2502.84,500.56800000000004,0,0.22392482796316826,-0.29915345689155276
12518.0,1.0,5,2056.89,411.378,0,-0.21197292612404617,-0.26555677214816686
12519.0,154.0,1,340.84,340.84,0,-1.0855799713451002,-1.1001250917805332
12520.0,38.0,5,2634.26,526.8520000000001,0,0.3524100578493148,-0.3089948516367722
12523.0,10.0,11,1789.77,162.70636363636365,0,-0.9902721762589721,0.6404014668843551
12524.0,71.0,8,4485.72,560.715,0,1.1156279819898893,0.5794749371332087
12526.0,90.0,3,1316.66,438.8866666666667,0,-0.4036495998738152,-0.7865242052869306
12528.0,130.0,6,1933.48,322.24666666666667,0,-0.5314571463890795,-0.046345718386123
12530.0,31.0,4,1662.28,415.57,0,-0.34658737528528094,-0.5115798322559103
12532.0,91.0,1,349.83000000000004,349.83000000000004,0,-1.0496982454008417,-1.1111727825501607
12534.0,337.0,1,1089.18,1089.18,0,1.6270871545207406,-2.6103375775506636
12535.0,93.0,2,716.35,358.175,0,-0.8839630459847805,-0.91035939228979
12536.0,31.0,3,12601.830000000002,4200.610000000001,0,15.663745772098585,-5.16773372533999
12538.0,61.0,1,363.95,363.95,0,-0.9968244696788449,-1.1360277795851799
12539.0,71.0,4,5568.35,1392.0875,0,4.13078194601156,-1.252076595857337
12540.0,40.0,17,13400.24,788.2494117647059,0,4.8939356059131,4.342455433519447
12541.0,61.0,3,981.18,327.06,0,-0.879739592340313,-0.6529351218462148
12544.0,275.0,1,372.7,372.7,0,-0.9758094593286722,-1.176740596414064
12547.0,252.0,2,207.79999999999998,103.89999999999999,0,-1.8973684152638184,-0.5261792277353847
12552.0,334.0,2,437.82,218.91,0,-1.4467752341427274,-0.7166952271199197
12553.0,1.0,10,3692.28,369.228,0,0.27624914350756424,0.8598776686799804
12556.0,34.0,2,603.71,301.855,0,-1.103664946156716,-0.8150136689745899
12557.0,40.0,5,11990.960000000001,2398.192,0,9.528836807178594,-0.9479084722230713
12558.0,302.0,1,269.96,269.96,0,-1.3508662465488648,-0.9750748547669755
12559.0,312.0,2,561.71,280.855,0,-1.2007407173147537,-0.8121080312535988
12560.0,243.0,3,2134.01,711.3366666666667,0,0.7521169211079739,-1.120956109925801
12561.0,70.0,1,238.85,238.85,0,-1.4523011961466015,-0.8878739587117767
12562.0,217.0,7,3781.7400000000002,540.2485714285715,0,0.7953205481598333,0.25247985796821903
12567.0,127.0,10,9401.28,940.128,0,3.9731905573893402,1.8289172511019816
12569.0,1.0,32,4124.69,128.8965625,0,0.10086394783200081,3.1535525956414876
12571.0,64.0,2,519.61,259.805,0,-1.2714411721370538,-0.7518842420174321
12572.0,333.0,2,1020.42,510.21,0,-0.2949594638477313,-1.176528812617502
12576.0,131.0,5,1315.83,263.166,0,-0.9453305806873451,-0.22911798310747172
12577.0,244.0,3,657.8,219.26666666666665,0,-1.3493152959238992,-0.5471202646542604
12580.0,160.0,1,415.7,415.7,0,-0.8135973057441583,-1.2498596353294875
12583.0,1.0,15,7281.38,485.42533333333336,0,1.908858556598481,2.410630417341176
12584.0,158.0,9,2338.15,259.7944444444445,0,-0.54588917726458,0.47734959973497604
12587.0,302.0,1,144.0,144.0,0,-1.809016351037346,-0.724228989585825
12589.0,30.0,2,646.68,323.34,0,-1.0185137576967247,-0.8485017080002344
12590.0,6.0,2,9864.26,4932.13,0,17.20530141917475,-8.122848351220547
12592.0,67.0,2,437.6,218.8,0,-1.4337215796527425,-0.6874666631587733
12593.0,220.0,3,418.09999999999997,139.36666666666665,0,-1.6893152635698627,-0.4513141689090763
12594.0,64.0,10,3338.2200000000003,333.822,0,0.04339525699012303,0.792073909867124
12596.0,37.0,2,618.27,309.135,0,-1.075032256668357,-0.8268347411248361
12597.0,96.0,4,3811.22,952.805,0,2.114483219280265,-0.9236456624524926
12598.0,30.0,8,3023.08,377.885,0,0.047492813356009744,0.4200619665070865
12599.0,34.0,7,1032.58,147.51142857142855,0,-1.369999217465908,0.08239547019868765
12600.0,30.0,10,2599.04,259.904,0,-0.4343774321148085,0.668530869193171
12601.0,40.0,5,577.0600000000001,115.412,0,-1.6652776255280939,-0.16878633965444273
12602.0,1.0,1,153.12,153.12,0,-1.7606382510394016,-0.7096364638040149
12607.0,62.0,1,1579.51,1579.51,0,3.424440833868839,-3.556890806095661
12609.0,188.0,3,1126.85,375.6166666666666,0,-0.6787945837066052,-0.7233911594279226
12610.0,217.0,5,2099.54,419.908,0,-0.1810563033976651,-0.2919731687437118
12614.0,161.0,1,315.6,315.6,0,-1.1777382142583623,-1.050622066538028
12615.0,152.0,4,2291.19,572.7975,0,0.3685191592469439,-0.6432723736953023
12616.0,216.0,2,713.3,356.65,0,-0.8962065538430539,-0.9213363566438042
12617.0,61.0,1,355.53,355.53,0,-1.0274502546883162,-1.1192595818650681
12619.0,183.0,9,3641.24,404.5822222222222,0,0.3462136002629568,0.6641366512388437
12621.0,6.0,20,13689.67,684.4835,0,4.708960790440532,4.924674937011491
12623.0,130.0,1,305.1,305.1,0,-1.2143634238916705,-1.026338192975867
12625.0,6.0,2,2683.82,1341.91,0,3.0100022760480325,-2.4541410999998594
12626.0,184.0,9,6620.48,735.6088888888888,0,2.388655147684282,1.0972968009517734
12627.0,184.0,7,4478.53,639.79,0,1.348143291345259,0.3042270713779256
12628.0,183.0,3,786.46,262.15333333333336,0,-1.1630864071519815,-0.590504761974571
12633.0,1.0,4,2163.98,540.995,0,0.2302660683445985,-0.6028663940493085
12635.0,32.0,2,1689.18,844.59,0,1.042345167239192,-1.6717367823437836
12637.0,93.0,8,6021.9,752.7375,0,2.2385318662399243,0.7491949251188771
12638.0,183.0,1,671.69,671.69,0,0.11634464069523709,-1.7621595133854044
12643.0,40.0,6,3344.64,557.4399999999999,0,0.7008772296935859,-0.019797235221817422
12644.0,306.0,1,477.91,477.91,0,-0.5946987273382343,-1.3896368222412834
12645.0,183.0,4,1775.18,443.795,0,-0.2247951780568287,-0.5493977470282894
12646.0,213.0,2,1346.97,673.485,0,0.356672580950808,-1.4212702885683481
12647.0,32.0,12,3722.82,310.235,0,0.13261761877878442,1.1506985310461815
12648.0,126.0,1,318.05,318.05,0,-1.1670587449322027,-1.0516924816028306
12649.0,36.0,3,623.51,207.83666666666667,0,-1.3876190772733268,-0.5111539324587021
12650.0,182.0,1,314.44,314.44,0,-1.1830183431993153,-1.0505971739472737
12651.0,101.0,1,114.0,114.0,0,-1.9079800246406033,-0.6426120411317597
12652.0,10.0,1,919.98,919.98,0,1.0281813641850128,-2.23779637671101
12654.0,303.0,5,601.98,120.396,0,-1.6541239891443515,-0.19910700169902473
12659.0,61.0,1,91.68,91.68,0,-1.9871430545397437,-0.5938095856119199
12662.0,90.0,11,3849.78,349.98,0,0.27978387042040564,1.0313281638058962
12664.0,1.0,9,4881.88,542.4311111111111,0,1.2059596667820083,0.864367333890475
12667.0,1.0,1,620.13,620.13,0,-0.06199836300220174,-1.6396739955462274
12669.0,4.0,3,2744.0299999999997,914.6766666666666,0,1.6325531018932877,-1.3321215684695464
12670.0,61.0,5,2996.05,599.21,0,0.7060715074617236,-0.3361937873818144
12673.0,243.0,2,610.52,305.26,0,-1.1007604621631195,-0.8431332610555398
12674.0,93.0,4,1970.6,492.65,0,0.003854638351518447,-0.5764331210922183
12676.0,125.0,6,1331.39,221.89833333333334,0,-1.055056328628757,-0.0529502341181306
12678.0,219.0,12,17628.46,1469.0383333333332,0,8.373866507589208,4.081230908720442
12679.0,1.0,4,1113.02,278.255,0,-0.9749503771224295,-0.4048008526797049
12680.0,32.0,4,862.81,215.7025,0,-1.2634514663433674,-0.3610193036712521
12681.0,34.0,22,13787.54,626.7063636363637,0,4.590835864320082,5.240675763349612
12682.0,3.0,31,12288.22,396.3941935483871,0,3.5516325012623295,5.808178835958542
12683.0,6.0,15,8476.57,565.1046666666666,0,2.5516065627992583,2.71160221800218
12684.0,67.0,7,2283.63,326.23285714285714,0,-0.3820952661893102,0.16526628504865792
12685.0,30.0,6,2863.08,477.18,0,0.2823984443156191,-0.02442659934321334
12686.0,639.0,1,89.14,89.14,0,-2.0255817117274275,-0.6516490793117947
12689.0,247.0,2,1247.61,623.805,0,0.1585261742559707,-1.3465289023148277
12691.0,1.0,6,1035.8,172.63333333333333,0,-1.3059717041661487,-0.04296612133251099
12693.0,6.0,4,855.91,213.9775,0,-1.2700507307975797,-0.3568896047212522
12694.0,95.0,2,869.67,434.835,0,-0.5809596413352835,-1.0316178309897837
12695.0,245.0,4,582.1,145.525,0,-1.5961237087073434,-0.3312948778639855
12697.0,30.0,3,957.59,319.19666666666666,0,-0.9117538156498799,-0.6403900090359986
12700.0,128.0,4,4939.99,1234.9975,0,3.4073137511383798,-1.1398576293488136
12701.0,37.0,2,797.71,398.855,0,-0.720290140831074,-0.96849637037862
12704.0,244.0,8,2340.84,292.605,0,-0.46250989065751635,0.32033617895380573
12705.0,129.0,9,6868.29,763.1433333333333,0,2.5613260021581152,1.1393207388787112
12708.0,61.0,10,2712.91,271.291,0,-0.36207847624489353,0.6847591098720117
12709.0,1.0,15,9736.52,649.1013333333334,0,3.2297000097677233,3.0299995098410912
12710.0,246.0,3,1149.02,383.00666666666666,0,-0.6501657411218853,-0.7383223158977761
12712.0,10.0,13,4396.13,338.1638461538462,0,0.4617302609393694,1.4336075315980774
12713.0,90.0,1,848.55,848.55,0,0.7643298864477421,-2.1042510847372236
12716.0,182.0,2,1053.49,526.745,0,-0.22195368394551507,-1.186204638646259
12717.0,34.0,2,1030.98,515.49,0,-0.25897778702945473,-1.1523284501341098
12719.0,215.0,2,644.95,322.475,0,-1.031279884664192,-0.8672675928170963
12720.0,4.0,25,5781.73,231.26919999999998,0,0.8107357745530239,3.101506318388264
12721.0,95.0,6,2656.13,442.68833333333333,0,0.09905670046742987,-0.03395700250568101
12722.0,4.0,4,997.63,249.4075,0,-1.1074284981594673,-0.38338073478143614
12723.0,182.0,5,725.07,145.014,0,-1.5272914021300217,-0.19434203204719502
12724.0,40.0,4,1031.41,257.8525,0,-1.0705090661961802,-0.39366447777332325
12725.0,639.0,1,427.8,427.8,0,-0.7937849954201147,-1.326081126805034
12726.0,30.0,7,2609.1,372.7285714285714,0,-0.12278175591305951,0.19178631749810215
12727.0,216.0,7,3980.7,568.6714285714286,0,0.9527469210239401,0.2663390899510726
12728.0,40.0,4,836.33,209.0825,0,-1.2942222657296618,-0.356899400310449
12731.0,36.0,12,18895.91,1574.6591666666666,0,9.135133301481172,4.370107377130471
12735.0,193.0,2,779.5699999999999,389.78499999999997,0,-0.7640328015024356,-0.9711513581739868
12736.0,40.0,1,234.0,234.0,0,-1.46842636836162,-0.8749507240662115
12738.0,666.0,1,155.35,155.35,0,-1.7861223021126809,-0.7864426018942662
12739.0,335.0,2,1013.04,506.52,0,-0.3096503192018639,-1.1709201992606348
12740.0,154.0,1,427.6,427.6,0,-0.7700107186821861,-1.272905238359738
12744.0,221.0,7,21279.29,3039.8985714285714,0,14.635548062086107,1.4613254645290064
12747.0,152.0,11,4196.01,381.4554545454546,0,0.49079181669398686,1.091748333690012
12748.0,5.0,209,33719.73,161.3384210526316,2,13.48677937909716,27.654432429560256
12749.0,67.0,5,4090.88,818.176,0,1.7795163939026986,-0.4115806957142275
12750.0,278.0,1,275.88,275.88,0,-1.3281211713644876,-0.9842526967010099
12753.0,100.0,6,21429.39,3571.565,0,16.432584135702836,0.18839381671389432
12754.0,161.0,3,3010.74,1003.5799999999999,0,2.0042827141815125,-1.4529020773266987
12755.0,252.0,2,3811.95,1905.975,0,5.227819930673222,-3.3715301030977636
12757.0,5.0,13,7857.1,604.3923076923077,0,2.441824724902804,2.2219303219969873
12758.0,130.0,2,2791.59,1395.795,0,3.2167927413404196,-2.552715413749063
12759.0,99.0,3,1531.44,510.48,0,-0.0983654121179679,-0.8710092059339383
12762.0,302.0,2,1898.52,949.26,0,1.442557651063367,-1.8663847610076516
12763.0,578.0,2,494.08,247.04,0,-1.347879232619643,-0.7876625639706658
12766.0,101.0,7,6989.63,998.5185714285715,0,3.3385974613944334,0.48680485146592034
12772.0,31.0,1,892.47,892.47,0,0.9270592595909044,-2.185296186029407
12775.0,280.0,5,1386.04,277.20799999999997,0,-0.8839998770541915,-0.250124722452091
12778.0,96.0,6,822.23,137.03833333333333,0,-1.4965887870311998,-0.055839717196723315
12779.0,221.0,8,3981.36,497.67,0,0.7390124115767442,0.5066433389547459
12781.0,154.0,2,826.74,413.37,0,-0.668810298903016,-1.0041464585458935
12782.0,213.0,5,2330.92,466.184,0,0.04607032940217426,-0.307332077322163
12783.0,152.0,6,2225.91,370.98499999999996,0,-0.27813820538593037,-0.04526773215274604
12785.0,425.0,1,311.95,311.95,0,-1.2043512616508556,-1.0720816145101193
12787.0,93.0,3,463.66,154.55333333333334,0,-1.618044786528297,-0.45520760619752065
12789.0,215.0,1,91.85,91.85,0,-1.9943046499960206,-0.6109063822525866
12791.0,698.0,1,192.60000000000002,192.60000000000002,0,-1.6522507292059947,-0.8641071822939681
12793.0,101.0,2,545.48,272.74,0,-1.2221669381636826,-0.7763340377531919
12794.0,305.0,2,860.41,430.205,0,-0.6098751023731087,-1.0471595376464138
12797.0,455.0,1,254.03,254.03,0,-1.4165373156881549,-0.9600001257719053
12802.0,188.0,1,427.58,427.58,0,-0.771801111070753,-1.2765652814779243
12808.0,127.0,3,483.65000000000003,161.21666666666667,0,-1.59130671241791,-0.46667951245457806
12816.0,216.0,2,572.2,286.1,0,-1.175152789602308,-0.8099428218259882
12817.0,283.0,1,166.04,166.04,0,-1.727891132961627,-0.7660534657293276
12820.0,182.0,4,942.34,235.585,0,-1.1798261696853187,-0.3923306172501004
12821.0,97.0,1,92.72,92.72,0,-1.985178982364533,-0.5997982290509526
12823.0,246.0,5,1759.5,351.9,0,-0.5160135596892987,-0.27191753438691135
12824.0,31.0,1,397.12,397.12,0,-0.8746607646895758,-1.1988203260938493
12826.0,61.0,7,1474.72,210.67428571428573,0,-1.0216338383926373,0.1100142684035963
12827.0,153.0,3,430.15000000000003,143.38333333333335,0,-1.6687773399118775,-0.4487082363525243
12828.0,152.0,6,1018.71,169.785,0,-1.3284693280938487,-0.05960081789076921
12829.0,163.0,2,293.0,146.5,0,-1.7244369324372903,-0.5837566992737168
12830.0,93.0,6,6814.64,1135.7733333333333,0,3.7172926599113443,0.015634626762508153
12832.0,153.0,2,383.03,191.515,0,-1.545947832804195,-0.653744050288176
12834.0,311.0,1,312.38,312.38,0,-1.197028067460013,-1.0605324925720918
12836.0,31.0,4,2612.86,653.215,0,0.7435156245739407,-0.6907276041169876
12838.0,183.0,2,683.13,341.565,0,-0.9541837059942736,-0.8939271398229027
12839.0,96.0,14,5591.42,399.38714285714286,0,1.061212033379356,1.8400623703813928
12840.0,66.0,4,2726.77,681.6925,0,0.8723767929079311,-0.7160039506261558
12841.0,5.0,25,4022.35,160.894,0,0.019950342282450073,2.544762209936903
12842.0,253.0,2,1118.99,559.495,0,-0.09605096433403426,-1.2456408114476214
12843.0,67.0,8,1702.26,212.7825,0,-0.920813847614898,0.26805060413723825
12844.0,61.0,2,325.96000000000004,162.98000000000002,0,-1.654124048458332,-0.5986778534212421
12849.0,122.0,2,1050.8899999999999,525.4449999999999,0,-0.2240625861143981,-1.1776228423346145
12851.0,246.0,1,135.18,135.18,0,-1.8382679769588,-0.700570295143877
12854.0,7.0,3,1324.5,441.5,0,-0.3882962974872971,-0.7805403247208921
12855.0,667.0,1,38.1,38.1,0,-2.212642333300571,-0.5530512812144552
12856.0,30.0,6,2179.93,363.32166666666666,0,-0.31198004017569514,-0.03253763937132004
12857.0,70.0,2,1106.4,553.2,0,-0.11169565640722834,-1.2157874250270064
12865.0,125.0,2,1568.23,784.115,0,0.798536002842692,-1.5863712102729655
12866.0,342.0,1,559.12,559.12,0,-0.30113498957996887,-1.5552818090557752
12867.0,97.0,7,4036.82,576.6885714285714,0,1.0031491808803372,0.28316717797440616
12868.0,10.0,6,1607.0600000000002,267.84333333333336,0,-0.8093984122596901,-0.037162929319493165
12872.0,455.0,2,599.97,299.985,0,-1.1323272138791463,-0.8578741972117203
12873.0,311.0,1,374.0,374.0,0,-0.9728996978301285,-1.1832470226805587
12875.0,364.0,2,343.2300000000001,171.61500000000004,0,-1.6352895608538556,-0.645284310579212
12877.0,156.0,12,1535.77,127.98083333333334,0,-1.1712989578880644,0.6730963746126627
12879.0,93.0,3,573.22,191.07333333333335,0,-1.462086366768934,-0.4978041050040567
12881.0,99.0,1,298.0,298.0,0,-1.2386219269890875,-1.008825325618977
12882.0,183.0,2,1463.04,731.52,0,0.5876515791297521,-1.5096389168587843
12883.0,32.0,4,703.47,175.8675,0,-1.446178866454424,-0.33098984169188794
12884.0,2.0,1,309.05,309.05,0,-1.1935297847347277,-1.0202755769935805
12885.0,125.0,3,1175.22,391.74,0,-0.6067572958145124,-0.7353415797158332
12886.0,250.0,2,1378.4,689.2,0,0.41693860139350236,-1.4501095106229391
12888.0,97.0,2,354.12,177.06,0,-1.60027210282535,-0.624826704604075
12891.0,158.0,3,331.0,110.33333333333333,0,-1.8101697426533425,-0.41070320367238905
12893.0,91.0,1,188.14,188.14,0,-1.6378078865150254,-0.7891716080412672
12897.0,39.0,2,216.5,108.25,0,-1.8694084835397984,-0.5098689612421119
12901.0,36.0,28,17654.54,630.5192857142857,0,5.960221687989799,7.2459176776588805
12910.0,7.0,8,3075.04,384.38,0,0.08667362590301186,0.42838643394854026
12912.0,152.0,5,1662.3,332.46,0,-0.6065930917519929,-0.25505352358218364
12913.0,39.0,5,2483.63,496.726,0,0.2046300636170879,-0.29882154464036625
12915.0,667.0,2,363.65,181.825,0,-1.6102277122101047,-0.6943775830077425
12917.0,278.0,1,594.0,594.0,0,-0.17103391160046955,-1.6177799008247602
12919.0,3.0,6,1335.19,222.53166666666667,0,-1.0455867955520541,-0.03962910339101322
12921.0,36.0,37,16587.09,448.29972972972973,0,5.215886957048687,7.87259654488368
12922.0,338.0,1,405.38,405.38,0,-0.860126284875701,-1.2486775611072707
12923.0,184.0,1,176.97,176.97,0,-1.6831344246405338,-0.7770471008516008
12924.0,2.0,4,933.7,233.425,0,-1.1806408948224647,-0.3711147488879596
12925.0,213.0,2,694.05,347.025,0,-0.9341110919898888,-0.9058126928685009
12928.0,7.0,5,2062.7000000000003,412.5400000000001,0,-0.20657791742041187,-0.26660628617978116
12929.0,343.0,1,117.85,117.85,0,-1.906202153638276,-0.6766135970136556
12931.0,33.0,15,42055.96,2803.730666666667,2,20.61562793803694,11.179886218284892
12933.0,342.0,3,607.53,202.51,0,-1.4258253957367772,-0.5382398241572829
12935.0,151.0,7,2160.7,308.6714285714285,0,-0.48357556419359726,0.1476295540334701
12939.0,38.0,8,11581.8,1447.725,0,6.309461725150529,1.378112714635975
12942.0,455.0,3,683.9,227.96666666666667,0,-1.3228215187088053,-0.5802288162776568
12944.0,244.0,2,604.51,302.255,0,-1.112692390669112,-0.8384973951937091
12947.0,66.0,6,1603.99,267.33166666666665,0,-0.8148985486970617,-0.04329328718635428
12948.0,31.0,7,2064.95,294.99285714285713,0,-0.5532508056198977,0.1540705073697345
12949.0,91.0,8,4167.22,520.9025,0,0.8815727277313339,0.541613715260607
12950.0,152.0,3,1843.0,614.3333333333334,0,0.34246205605433944,-0.9979099618323334
12951.0,221.0,6,1064.07,177.345,0,-1.2924894191311882,-0.06657082351985466
12952.0,243.0,4,1387.79,346.9475,0,-0.6720761475155828,-0.48291881745371923
12955.0,121.0,11,4757.16,432.4690909090909,0,0.8394241106735063,1.2039822153579642
12956.0,192.0,1,108.07,108.07,0,-1.934146247572209,-0.6407052098251311
12957.0,188.0,8,4017.54,502.1925,0,0.7671522665348127,0.5142880087368625
12962.0,302.0,2,266.39,133.195,0,-1.7840654514862555,-0.5778749808361272
12963.0,333.0,8,1856.63,232.07875,0,-0.8213001449051323,0.2564001988950183
12965.0,32.0,1,771.91,771.91,0,0.4884998758636614,-1.9453130916615233
12967.0,639.0,2,1660.9,830.45,0,0.9557722518338372,-1.7154643147596214
12970.0,302.0,4,452.24,113.06,0,-1.7479237163371328,-0.31302398965791667
